codigo_anvisa,nome_produto,numero_registro,numero_processo,principio_ativo,categoria_regulatoria,cnpj_laboratorio,razao_social_laboratorio
3615187,amoxicilina sódica + clavulanato de potássio,174200009,25351275400202312,"AMOXICILINA SÓDICA, CLAVULANATO DE POTÁSSIO",Genérico,44639493000180,EUGIA PHARMA INDUSTRIA FARMACEUTICA LTDA
142256,amoxicilina sódica + clavulanato de potássio,100430811,25351170513200206,"AMOXICILINA SÓDICA, CLAVULANATO DE POTÁSSIO",Genérico,61190096000192,EUROFARMA LABORATÓRIOS S.A.
846249,amoxicilina sódica + clavulanato de potássio,100410227,25351459322201230,"AMOXICILINA SÓDICA, CLAVULANATO DE POTÁSSIO",Genérico,49324221000104,FRESENIUS KABI BRASIL LTDA
1292894,amoxicilina tri-hidratada,105730548,25351688258201811,AMOXICILINA TRI-hIDRATADA,Genérico,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
1225760,amoxicilina tri-hidratada + clavulanato de potássio,100681145,25351586817201760,"AMOXICILINA TRI-hIDRATADA, CLAVULANATO DE POTÁSSIO",Genérico,56994502000130,NOVARTIS BIOCIENCIAS S.A
1298493,amoxicilina triidratada,105730591,25351693834201833,AMOXICILINA TRI-hIDRATADA,Genérico,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
3548339,amoxicilina triidratada,118190355,25351065400202225,AMOXICILINA TRI-hIDRATADA,Genérico,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
1287653,amoxicilina triidratada + clavulanato de potássio,105730536,25351689235201815,"AMOXICILINA, CLAVULANATO DE POTÁSSIO",Genérico,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
852,ampicilina,102350431,250000545699966,"AMPICILINA, AMPICILINA TRI-hIDRATADA",Genérico,57507378000365,EMS S/A
813,ampicilina,100430755,253510208600174,AMPICILINA ANIDRA,Genérico,61190096000192,EUROFARMA LABORATÓRIOS S.A.
1073636,ampicilina,118190170,25351725490201413,"AMPICILINA, AMPICILINA ANIDRA",Genérico,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
569685,ampicilina,125680201,25351094665200882,AMPICILINA,Genérico,73856593000166,PRATI DONADUZZI & CIA LTDA
471183,ampicilina,125680144,25351108822200682,AMPICILINA,Genérico,73856593000166,PRATI DONADUZZI & CIA LTDA
3614874,ampicilina sódica,174200006,25351274926202385,AMPICILINA SÓDICA,Genérico,44639493000180,EUGIA PHARMA INDUSTRIA FARMACEUTICA LTDA
638355,ampicilina sódica + sulbactam sódica,155620032,25351528707200892,"AMPICILINA SÓDICA, SULBACTAM SÓDICo",Genérico,05439635000103,ANTIBIÓTICOS DO BRASIL LTDA
1309395,ampicilina sódica + sulbactam sódico,116370186,25351127634201978,"AMPICILINA SÓDICA, SULBACTAM SÓDICo",Genérico,58430828000160,BLAU FARMACÊUTICA S.A.
1705664,ampicilina sódica + sulbactam sódico,100410214,25351936314202045,"AMPICILINA SÓDICA, SULBACTAM SÓDICo",Genérico,49324221000104,FRESENIUS KABI BRASIL LTDA
1430654,anastrozol,116370191,25351769620202060,ANASTROZOL,Genérico,58430828000160,BLAU FARMACÊUTICA S.A.
3582308,anastrozol,102980584,25351193447202105,ANASTROZOL,Genérico,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
401841,anastrozol,100430931,25351006978200549,ANASTROZOL,Genérico,61190096000192,EUROFARMA LABORATÓRIOS S.A.
855227,anastrozol,100410161,25351557612201220,ANASTROZOL,Genérico,49324221000104,FRESENIUS KABI BRASIL LTDA
1308758,anastrozol,146820077,25351675121201898,ANASTROZOL,Genérico,05035244000123,SUN FARMACÊUTICA DO BRASIL LTDA
1257191,apixabana,155370091,25351327141201855,apixabana,Genérico,64171697000146,ACCORD FARMACÊUTICA LTDA
3528743,apixabana,105730015,25351213304202208,apixabana,Genérico,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
3680488,apixabana,101180658,25351444063202239,apixabana,Genérico,62462015000129,APSEN FARMACEUTICA S/A
3163048,apixabana,155840616,25351023699202160,apixabana,Genérico,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
2788522,apixabana,102351434,25351856002202130,apixabana,Genérico,57507378000365,EMS S/A
3647334,apixabana,105831045,25351523204202360,apixabana,Genérico,45992062000165,GERMED FARMACEUTICA LTDA
3647335,apixabana,118190487,25351523205202312,apixabana,Genérico,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
1307205,apixabana,182610009,25351104660201928,apixabana,Genérico,08157293000127,NATCOFARMA DO BRASIL LTDA
2269904,apixabana,100470648,25351558056202132,apixabana,Genérico,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA
3191452,apixabana,183260487,25351035604202151,apixabana,Genérico,10588595001092,SANOFI MEDLEY FARMACÊUTICA LTDA.
1227626,apixabana,156510089,25351722753201777,apixabana,Genérico,05254971000181,ZYDUS NIKKHO FARMACÊUTICA LTDA
1746616,aripiprazol,102980550,25351935372202051,ARIPIPRAZOL,Genérico,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
1357577,aripiprazol,102351411,25351565497201976,ARIPIPRAZOL,Genérico,57507378000365,EMS S/A
3642970,aripiprazol,105350234,25351512718202390,ARIPIPRAZOL,Genérico,17115437000173,LABORATÓRIO GLOBO SA
3588933,aripiprazol,118190475,25351659899202236,ARIPIPRAZOL,Genérico,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
2216636,aripiprazol,100681177,25351304851202111,ARIPIPRAZOL,Genérico,56994502000130,NOVARTIS BIOCIENCIAS S.A
1221698,aripiprazol,125680290,25351366754201413,ARIPIPRAZOL,Genérico,73856593000166,PRATI DONADUZZI & CIA LTDA
1096784,atenolol,104810112,25351349632201512,ATENOLOL,Genérico,48113906000149,1FARMA INDUSTRIA FARMACEUTICA LTDA
520607,atenolol,151670032,25351400324200699,ATENOLOL,Genérico,04301884000175,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA
1280175,atenolol,109740272,25351114941201816,ATENOLOL,Genérico,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA
1040504,atenolol,155840470,25351578917201470,ATENOLOL,Genérico,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
1219576,atenolol,154230268,25351599816201785,ATENOLOL,Genérico,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A
1111352,atenolol,105830802,25351324293201553,ATENOLOL,Genérico,45992062000165,GERMED FARMACEUTICA LTDA
1122057,atenolol,167730435,25351324291201564,ATENOLOL,Genérico,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
1637364,atenolol,118190202,25351434795202059,ATENOLOL,Genérico,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
471879,atenolol,125680146,25351107626200691,ATENOLOL,Genérico,73856593000166,PRATI DONADUZZI & CIA LTDA
3619643,atenolol,103920225,25351323772202362,ATENOLOL,Genérico,30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA
1291795,atenolol + clortalidona,105730552,25351689291201850,"ATENOLOL, CLORTALIDONA",Genérico,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
3622074,atenolol + clortalidona,105831031,25351287085202376,"ATENOLOL, CLORTALIDONA",Genérico,45992062000165,GERMED FARMACEUTICA LTDA
337241,atenolol + clortalidona,105830312,25351023590200341,"ATENOLOL, CLORTALIDONA",Genérico,45992062000165,GERMED FARMACEUTICA LTDA
549249,atenolol + clortalidona,103700514,25351494068200773,"ATENOLOL, CLORTALIDONA",Genérico,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
1122358,atenolol + clortalidona,167730439,25351654281201470,"ATENOLOL, CLORTALIDONA",Genérico,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
1095623,atenolol + clortalidona,100470586,25351910321201631,"ATENOLOL, CLORTALIDONA",Genérico,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA
2390887,atorvastatina cálcica,143810274,25351199977202159,ATORVASTATINA CÁLCICA,Genérico,02814497000107,CIMED INDUSTRIA S.A
1405258,atorvastatina cálcica,154230308,25351116606202069,ATORVASTATINA CÁLCICA,Genérico,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A
1141585,atorvastatina cálcica,105830864,25351546272201597,ATORVASTATINA CÁLCICA,Genérico,45992062000165,GERMED FARMACEUTICA LTDA
1139480,atorvastatina cálcica,167730487,25351546467201537,ATORVASTATINA CÁLCICA,Genérico,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
3565899,atorvastatina cálcica,118190468,25351068334202245,ATORVASTATINA CÁLCICA,Genérico,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
1228292,atorvastatina cálcica,100681150,25351693938201767,ATORVASTATINA CÁLCICA,Genérico,56994502000130,NOVARTIS BIOCIENCIAS S.A
2245338,axetilcefuroxima,100431503,25351531072202188,AXETILCEFUROXIMA,Genérico,61190096000192,EUROFARMA LABORATÓRIOS S.A.
3612433,axetilcefuroxima,103700783,25351139253202318,AXETILCEFUROXIMA,Genérico,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
1243821,axetilcefuroxima,146820099,25351177482201873,AXETILCEFUROXIMA,Genérico,05035244000123,SUN FARMACÊUTICA DO BRASIL LTDA
2190581,azacitidina,116370198,25351421846202163,AZACITIDINA,Genérico,58430828000160,BLAU FARMACÊUTICA S.A.
1384365,azacitidina,182610011,25351037655202036,AZACITIDINA,Genérico,08157293000127,NATCOFARMA DO BRASIL LTDA
1131107,azacitidina,125760025,25351315485201650,AZACITIDINA,Genérico,68949239000146,UNITED MEDICAL LTDA
3726978,azatioprina,100630306,25351360965202485,AZATIOPRINA,Genérico,33258401000103,INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA
796022,azitromicina,143810205,25351687102201150,AZITROMICINA DI-hIDRATADA,Genérico,02814497000107,CIMED INDUSTRIA S.A
353041,azitromicina,100430902,25351050007200374,AZITROMICINA DI-hIDRATADA,Genérico,61190096000192,EUROFARMA LABORATÓRIOS S.A.
423586,azitromicina,105830493,25351293560200561,AZITROMICINA,Genérico,45992062000165,GERMED FARMACEUTICA LTDA
1265770,azitromicina,105830932,25351309424201815,AZITROMICINA,Genérico,45992062000165,GERMED FARMACEUTICA LTDA
1286795,azitromicina,105830942,25351613414201881,AZITROMICINA DI-hIDRATADA,Genérico,45992062000165,GERMED FARMACEUTICA LTDA
602682,azitromicina,105350160,25351280059200888,AZITROMICINA DI-hIDRATADA,Genérico,17115437000173,LABORATÓRIO GLOBO SA
528632,azitromicina,100470446,25351192679200607,AZITROMICINA,Genérico,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA
3375895,azitromicina di-hidratada,155840634,25351545997202297,AZITROMICINA DI-hIDRATADA,Genérico,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
1116523,azitromicina di-hidratada,155840530,25351186666201662,AZITROMICINA DI-hIDRATADA,Genérico,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
1013390,azitromicina di-hidratada,102980433,25351787615201479,AZITROMICINA DI-hIDRATADA,Genérico,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
1410257,azitromicina di-hidratada,103700755,25351406419202074,AZITROMICINA DI-hIDRATADA,Genérico,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
1477372,azitromicina di-hidratada,109650003,25351877781202026,AZITROMICINA DI-hIDRATADA,Genérico,09117476000181,MANDALA BRASIL IMPORTAÇÃO E DISTRIBUIÇÃO DE PRODUTO MÉDICO HOSPITALAR LTDA
3565897,azitromicina di-hidratada,118190467,25351068328202298,AZITROMICINA,Genérico,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
1299176,azitromicina monoidratada,102010063,25351000159201993,azitromicina monoidratada,Genérico,33036815000180,QUIMICA HALLER LTDA
1013187,baclofeno,103700613,25351562912201425,BACLOFENO,Genérico,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
1138706,belarina,186100007,25351121998201494,"ACETATO DE CLORMADINONA, ETINILESTRADIOL",Novo,10555143000113,GRÜNENTHAL DO BRASIL FARMACÊUTICA LTDA.
3613325,benfotiamina,105730077,25351272284202380,BENFOTIAMINA,Genérico,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
3452666,benfotiamina,109740363,25351117059202209,BENFOTIAMINA,Genérico,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA
3595584,benzilpenicilina benzatina,100431466,25351094453202334,BENZILPENICILINA BENZATINA,Genérico,61190096000192,EUROFARMA LABORATÓRIOS S.A.
3652637,benzoato de alogliptina,155840667,25351441696202376,benzoato de alogliptina,Genérico,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
3720839,benzoato de alogliptina,111990035,25351073318202436,benzoato de alogliptina,Genérico,33223157000135,MAKROFARMA QUIMICA FARMACEUTICA LTDA
1375206,benzoato de rizatriptana,156510102,25351694910201917,Benzoato de rizatriptana,Genérico,05254971000181,ZYDUS NIKKHO FARMACÊUTICA LTDA
523103,benzoilmetronidazol,125680175,25351141020200765,BENZOILMETRONIDAZOL,Genérico,73856593000166,PRATI DONADUZZI & CIA LTDA
496465,benzoilmetronidazol + nistatina + cloreto de benzalcônio,125680162,25351382473200669,"BENZOILMETRONIDAZOL, NISTATINA, CLORETO DE BENZALCÔNIO",Genérico,73856593000166,PRATI DONADUZZI & CIA LTDA
1150567,besilato de anlodipino,155370083,25351075713201708,BESILATO DE ANLODIPINO,Genérico,64171697000146,ACCORD FARMACÊUTICA LTDA
514665,besilato de anlodipino,151670029,25351040782200745,BESILATO DE ANLODIPINO,Genérico,04301884000175,AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA
1296209,besilato de anlodipino,105830950,25351775063201800,BESILATO DE ANLODIPINO,Genérico,45992062000165,GERMED FARMACEUTICA LTDA
3566230,besilato de anlodipino,100630261,25351406164202210,BESILATO DE ANLODIPINO,Genérico,33258401000103,INSTITUTO BIOCHIMICO INDÚSTRIA FARMACÊUTICA LTDA
1299184,besilato de anlodipino,167730615,25351775064201846,BESILATO DE ANLODIPINO,Genérico,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
1143,besilato de anlodipino,100890273,253510305150021,BESILATO DE ANLODIPINO,Genérico,33069212000184,MERCK S/A
3350181,besilato de anlodipino,118190339,25351062995202267,BESILATO DE ANLODIPINO,Genérico,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
1228320,besilato de anlodipino,100681151,25351701546201789,BESILATO DE ANLODIPINO,Genérico,56994502000130,NOVARTIS BIOCIENCIAS S.A
567033,besilato de anlodipino,125680197,25351052298200840,BESILATO DE ANLODIPINO,Genérico,73856593000166,PRATI DONADUZZI & CIA LTDA
1062479,besilato de anlodipino,100470557,25351300591201558,BESILATO DE ANLODIPINO,Genérico,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA
2506132,besilato de anlodipino,188300083,25351574168202131,BESILATO DE ANLODIPINO,Genérico,11643096000122,VIATRIS FARMACEUTICA DO BRASIL LTDA
2506132,besilato de anlodipino,188300083,25351574168202131,BESILATO DE ANLODIPINO,Genérico,11643096000122,VIATRIS FARMACEUTICA DO BRASIL LTDA
1025971,besilato de anlodipino + losartana potássica,100431178,25351071497201558,"BESILATO DE ANLODIPINO, losartana potássica",Genérico,61190096000192,EUROFARMA LABORATÓRIOS S.A.
1307557,besilato de anlodipino + losartana potássica,167730619,25351561484201847,"BESILATO DE ANLODIPINO, losartana potássica",Genérico,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
1092126,besilato de anlodipino+atenolol,102351274,25351873958201677,"BESILATO DE ANLODIPINO, ATENOLOL",Genérico,57507378000365,EMS S/A
3570922,besilato de atracúrio,174200002,25351239352202218,BESILATO DE ATRACÚRIO,Genérico,44639493000180,EUGIA PHARMA INDUSTRIA FARMACEUTICA LTDA
1389758,besilato de atracúrio,100410224,25351089448202067,BESILATO DE ATRACÚRIO,Genérico,49324221000104,FRESENIUS KABI BRASIL LTDA
1654043,besilato de atracúrio,100410184,25351936037202071,BESILATO DE ATRACÚRIO,Genérico,49324221000104,FRESENIUS KABI BRASIL LTDA
1084548,besilato de cisatracúrio,155370062,25351753057201536,BESILATO DE CISATRACÚRIO,Genérico,64171697000146,ACCORD FARMACÊUTICA LTDA
1314767,besilato de cisatracúrio,105730704,25351012036201903,BESILATO DE CISATRACÚRIO,Similar,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
2190607,besilato de cisatracúrio,100410229,25351438567202139,BESILATO DE CISATRACÚRIO,Genérico,49324221000104,FRESENIUS KABI BRASIL LTDA
1064755,besilato de levanlodipino,109740228,25351291707201551,besilato de levanlodipino,Genérico,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA
1824945,besilato de levanlodipino,155840649,25351664347202088,BESILATO DE LEVANLODIPINO HEMIPENTAIDRATADO,Genérico,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
1136372,besilato de levanlodipino,102351232,25351463228201603,besilato de levanlodipino,Genérico,57507378000365,EMS S/A
1227808,besilato de levanlodipino,105830917,25351689686201771,besilato de levanlodipino,Genérico,45992062000165,GERMED FARMACEUTICA LTDA
1227817,besilato de levanlodipino,167730574,25351689685201727,besilato de levanlodipino,Genérico,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
3264495,besilato de levanlodipino,118190261,25351062980202207,besilato de levanlodipino,Genérico,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
3753172,besilato de levanlodipino hemipentaidratado,105250118,25351397801202411,BESILATO DE LEVANLODIPINO HEMIPENTAIDRATADO,Genérico,33078528000132,TORRENT DO BRASIL LTDA
999271,bezafibrato,110390192,25351371075201427,BEZAFIBRATO,Genérico,43640754000119,FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP
1152280,bezafibrato,105830883,25351072013201788,BEZAFIBRATO,Genérico,45992062000165,GERMED FARMACEUTICA LTDA
1273593,bezafibrato,110130289,25351595369201805,BEZAFIBRATO,Genérico,44363661000157,GLENMARK FARMACÊUTICA LTDA
1151776,bezafibrato,167730536,25351072015201777,BEZAFIBRATO,Genérico,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
592724,bicalutamida,155370017,25351501851200881,BICALUTAMIDA,Genérico,64171697000146,ACCORD FARMACÊUTICA LTDA
1577373,bicalutamida,116370189,25351013297202076,BICALUTAMIDA,Genérico,58430828000160,BLAU FARMACÊUTICA S.A.
2987472,bilastina,155840614,25351432958202140,bilastina,Genérico,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
2983801,bilastina,155840613,25351218336202119,bilastina,Genérico,05161069000110,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A
1179585,bilastina,102351262,25351368593201731,bilastina,Genérico,57507378000365,EMS S/A
1424171,bilastina,100431342,25351660984202085,bilastina,Genérico,61190096000192,EUROFARMA LABORATÓRIOS S.A.
3697045,bilastina,105831043,25351959029202426,bilastina,Genérico,45992062000165,GERMED FARMACEUTICA LTDA
565616,bimatoprosta,102350951,25351082578200882,BIMATOPROSTA,Genérico,57507378000365,EMS S/A
938100,bimatoprosta,154230211,25351679573201212,BIMATOPROSTA,Genérico,03485572000104,GEOLAB INDÚSTRIA FARMACÊUTICA S/A
1144106,bimatoprosta,105830872,25351531695201693,BIMATOPROSTA,Genérico,45992062000165,GERMED FARMACEUTICA LTDA
1151773,bimatoprosta,167730527,25351045201201733,BIMATOPROSTA,Genérico,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
3592519,bimatoprosta + maleato de timolol,104971537,25351022371202398,"BIMATOPROSTA, MALEATO DE TIMOLOL",Genérico,60665981000118,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A
1153119,bissulfato de clopidogrel,104810126,25351091937201783,BISSULFATO DE CLOPIDOGREL,Genérico,48113906000149,1FARMA INDUSTRIA FARMACEUTICA LTDA
762483,bissulfato de clopidogrel,155370057,25351338389201112,BISSULFATO DE CLOPIDOGREL,Genérico,64171697000146,ACCORD FARMACÊUTICA LTDA
1306451,bissulfato de clopidogrel,105730680,25351860680201800,BISSULFATO DE CLOPIDOGREL,Genérico,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
2296356,bissulfato de clopidogrel,109740329,25351458489202199,BISSULFATO DE CLOPIDOGREL,Genérico,49475833000106,BIOLAB SANUS FARMACÊUTICA LTDA
1152500,bissulfato de clopidogrel,151430023,25351074658201755,BISSULFATO DE CLOPIDOGREL,Genérico,03978166000175,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA
1152043,bissulfato de clopidogrel,102351196,25351072012201733,BISSULFATO DE CLOPIDOGREL,Genérico,57507378000365,EMS S/A
1260663,bissulfato de clopidogrel,105830929,25351345083201841,BISSULFATO DE CLOPIDOGREL,Genérico,45992062000165,GERMED FARMACEUTICA LTDA
1293833,bissulfato de clopidogrel,103700723,25351701444201844,BISSULFATO DE CLOPIDOGREL,Genérico,17159229000176,LABORATÓRIO TEUTO BRASILEIRO S/A
1151785,bissulfato de clopidogrel,167730534,25351072020201780,BISSULFATO DE CLOPIDOGREL,Genérico,05044984000126,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA
3345478,bissulfato de clopidogrel,118190338,25351062992202223,BISSULFATO DE CLOPIDOGREL,Genérico,92265552000905,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
1151050,bissulfato de clopidogrel,100681134,25351409017201645,BISSULFATO DE CLOPIDOGREL,Genérico,56994502000130,NOVARTIS BIOCIENCIAS S.A
559214,bissulfato de clopidogrel,123520207,25351061047200856,BISSULFATO DE CLOPIDOGREL,Genérico,73663650000190,RANBAXY FARMACÊUTICA LTDA
505639,bissulfato de clopidogrel,100470424,25351484645200638,BISSULFATO DE CLOPIDOGREL,Genérico,61286647000116,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA
3619258,bissulfato de clopidrogrel,105730049,25351320014202392,BISSULFATO DE CLOPIDOGREL,Genérico,60659463002992,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A
1747360,bortezomibe,116370200,25351625805202063,BORTEZOMIBE,Genérico,58430828000160,BLAU FARMACÊUTICA S.A.
2627269,bortezomibe,102980569,25351435657201953,BORTEZOMIBE,Genérico,44734671000151,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.
1729395,bortezomibe,165070008,25351042830202015,BORTEZOMIBE,Genérico,24633934000129,Camber Farmaceutica Ltda
